,href,city,buildingType,district,microDistrict,street,buildNumber,roomsTotal,metro,totalArea,livingArea,kitchenArea,floor,floorCount,price,longitude,latitude,distance,azimuth,priceMetr
17,https://valion.ua/properties/960092/,Киев,Квартиры,Днепровский,Березняки,Березняковская ул.,16б,1,Левобережная,22.0,15.0,6.0,4,9,661500,30.612506785266895,50.4284793,6753.700911778016,110.78,30068.18181818182
18,https://valion.ua/properties/959363/,Киев,Квартиры,Дарницкий,Позняки,Урловская ул.,3б,3,Осокорки,72.0,42.0,8.5,2,16,1550000,30.620791503026666,50.40430275,8574.686843676523,126.39,21527.777777777777
19,https://valion.ua/properties/958344/,Киев,Квартиры,Голосеевский,Голосеево,Ломоносова ул.,60-А,2,Ипподром,84.0,35.7,18.6,3,12,2835000,29.9394578,50.0507125,60896.8274595941,223.32,33750.0
20,https://valion.ua/properties/948854/,Киев,Квартиры,Шевченковский,Центр,Большая Житомирская ул.,8/14,4,Майдан Незалежности,148.0,107.2,16.6,8,14,9800000,30.51690940583054,50.45566175,789.4143035450606,323.0,66216.21621621621
21,https://valion.ua/properties/947757/,Киев,Квартиры,Подольский,Сырец,Тираспольская ул.,43,3,Сырец,85.0,44.0,13.0,3,16,1971000,30.416781163865664,50.4796986,8273.343535734924,293.63,23188.235294117647
22,https://valion.ua/properties/957702/,Киев,Квартиры,Шевченковский,КПИ,Победы проспект,42,3,Шулявская,75.0,55.0,15.0,2,10,6500000,30.452214408130867,50.45583310000001,5111.929856382932,277.34,86666.66666666667
23,https://valion.ua/properties/959416/,Киев,Квартиры,Шевченковский,Центр,Победы проспект,23,1,None,40.0,20.0,10.0,2,9,1620000,30.471191978896996,50.449504000000005,3723.453497852335,269.17,40500.0
24,https://valion.ua/properties/956855/,Киев,Квартиры,Шевченковский,Шулявка,Победы проспект,11,2,Академгородок,52.5,19.8,14.4,8,22,2079000,30.476658482696756,50.44856255,3338.6522833350277,267.27,39600.0
25,https://valion.ua/properties/960857/,Киев,Квартиры,Днепровский,None,Регенераторная ул.,4,1,None,39.6,15.0,20.0,5,10,1935000,30.6222181,50.4357289,7182.192557774966,102.77,48863.63636363636
26,https://valion.ua/properties/960856/,Киев,Квартиры,Подольский,Сырец,Владимира Сальского ул.,47,3,Сырец,93.0,46.0,12.0,8,16,2970000,30.4160406,50.4798387,8327.766557630937,293.59,31935.483870967742
27,https://valion.ua/properties/960728/,Киев,Квартиры,Соломенский,Караваевы Дачи,Нижнеключевая ул.,14,1,None,42.0,15.0,13.0,3,25,1363500,30.4480417,50.4412688,5454.911720714458,259.75,32464.285714285714
28,https://valion.ua/properties/937054/,Киев,Квартиры,Шевченковский,Центр,Жилянская ул.,68,1,Олимпийская,46.0,20.0,12.0,12,22,2214000,30.5033338079257,50.4363597,2092.1135223562355,223.44,48130.434782608696
29,https://valion.ua/properties/949545/,Киев,Квартиры,Печерский,Центр,Деловая ул. ,1/2,5,Олимпийская,204.0,109.0,20.0,23,24,20220000,30.5204322,50.4298232,2255.749162017713,185.73,99117.64705882352
30,https://valion.ua/properties/957281/,Киев,Квартиры,Днепровский,Левобережный,Комбинатная ул.,25а,2,Левобережная,76.0,34.0,12.51,15,19,2041710,30.5855883,50.4615877,4586.223678404072,73.61,26864.605263157893
31,https://valion.ua/properties/918671/,Киев,Квартиры,Голосеевский,Теремки-1,Академика Заболотного ул.,15,1,Теремки,48.0,14.0,18.0,2,25,1360000,30.471802225174038,50.36073605,10590.531222287762,200.32,28333.333333333332
32,https://valion.ua/properties/957669/,Киев,Квартиры,Шевченковский,Нивки,Победы проспект,67,2,Нивки,72.88,30.3,20.6,14,17,2400000,30.40613622640488,50.458066099999996,8390.96585747758,276.2,32930.84522502744
33,https://valion.ua/properties/957832/,Киев,Квартиры,Шевченковский,КПИ,Победы проспект,17,2,Политехнический институт,47.0,28.0,6.0,9,9,1404000,30.473612857511753,50.44872955,3553.942464775329,267.73,29872.340425531915
34,https://valion.ua/properties/948848/,Киев,Квартиры,Шевченковский,Нивки,Победы проспект,67,2,None,60.0,31.0,10.0,16,17,2092000,30.40613622640488,50.458066099999996,8390.96585747758,276.2,34866.666666666664
35,https://valion.ua/properties/947603/,Киев,Квартиры,Голосеевский,None,Теремковская ул.,4а,1,Теремки,45.0,17.0,15.0,5,9,1620000,30.450317348647673,50.3716715,10151.853466843675,210.84,36000.0
36,https://valion.ua/properties/897820/,Киев,Квартиры,Шевченковский,Центр,Жилянская ул.,68,1,Олимпийская,52.0,18.0,10.0,3,24,2295000,30.5033338079257,50.4363597,2092.1135223562355,223.44,44134.61538461538
37,https://valion.ua/properties/882057/,Киев,Квартиры,Голосеевский,Центр,Жилянская ул.,68,1,Олимпийская,47.0,21.0,13.0,12,24,2430000,30.5033338079257,50.4363597,2092.1135223562355,223.44,51702.12765957447
38,https://valion.ua/properties/898787/,Киев,Квартиры,Шевченковский,Центр,Жилянская ул.,68,1,Площадь Льва Толстого,55.0,18.0,15.0,20,22,2970000,30.5033338079257,50.4363597,2092.1135223562355,223.44,54000.0
39,https://valion.ua/properties/892243/,Киев,Квартиры,Дарницкий,Харьковский,Харьковское шоссе,152,1,None,58.0,24.0,14.0,3,21,1532000,30.654663677767687,50.418051000000006,9966.252957118191,110.89,26413.793103448275
40,https://valion.ua/properties/960714/,Киев,Квартиры,Дарницкий,Позняки,Драгоманова ул.,1к,2,Позняки,63.0,35.0,15.0,7,18,2450000,30.63581264812062,50.4187109,8698.365619007325,113.6,38888.88888888889
41,https://valion.ua/properties/938085/,Киев,Квартиры,Дарницкий,Осокорки,Осокорская ул.,2а,1,Славутич,49.0,15.0,18.0,5,25,2230000,30.600501469458347,50.3977225,7979.535511373216,136.83,45510.204081632655
42,https://valion.ua/properties/960490/,Киев,Квартиры,Дарницкий,Осокорки,Днепровская набережная,18,1,Осокорки,45.0,13.0,18.0,11,25,1836000,30.6007969,50.4099353,7066.867779987363,129.14,40800.0
43,https://valion.ua/properties/960489/,Киев,Квартиры,Дарницкий,Осокорки,Днепровская набережная,18,1,Осокорки,46.0,15.0,16.0,11,25,1836000,30.6007969,50.4099353,7066.867779987363,129.14,39913.04347826087
44,https://valion.ua/properties/960488/,Киев,Квартиры,Дарницкий,Харьковский,Ревуцкого ул.,40,1,Харьковская,40.0,13.0,9.0,6,25,1100000,30.6495178,50.40452875,10277.562235844274,119.5,27500.0
45,https://valion.ua/properties/959921/,Киев,Квартиры,Соломенский,Соломенка,Богдановская ул.,7д,1,Вокзальная,43.0,12.4,16.0,13,21,2151900,30.4760372,50.4353278,3752.89543837041,244.18,50044.186046511626
46,https://valion.ua/properties/959712/,Киев,Квартиры,Днепровский,None,бульвар Верховного Совета,27,3,Дарница,57.5,38.5,6.2,5,5,1320000,0.0,0.0,6294223.410841964,217.4,22956.521739130436
47,https://valion.ua/properties/960095/,Киев,Квартиры,Подольский,Виноградарь,Правды проспект,96,3,Нивки,70.0,43.0,8.0,6,9,1787500,30.4213357,50.5047609,9476.904063877437,310.12,25535.714285714286
48,https://valion.ua/properties/960270/,Киев,Квартиры,Шевченковский,Центр,Жилянская ул.,68,2,Площадь Льва Толстого,87.0,34.0,35.0,15,22,4320000,30.5033338079257,50.4363597,2092.1135223562355,223.44,49655.1724137931
49,https://valion.ua/properties/945456/,Киев,Квартиры,Голосеевский,None, Академика Заболотного ул.,15,1,Теремки,47.0,17.0,14.0,8,22,1337700,30.471802225174038,50.36073605,10590.531222287762,200.32,28461.702127659573
50,https://valion.ua/properties/960192/,Киев,Квартиры,Дарницкий,Осокорки,Срибнокильская ул.,22а,3,None,69.0,42.0,9.3,2,10,2025000,0.0,0.0,6294223.410841964,217.4,29347.82608695652
51,https://valion.ua/properties/956343/,Киев,Квартиры,Днепровский,Левобережный,Каховская ул.,60,3,Левобережная,75.0,40.0,13.0,13,25,1863000,30.5913211,50.4631264,5025.210376928898,73.04,24840.0
52,https://valion.ua/properties/959922/,Киев,Квартиры,Днепровский,None,Регенераторная ул.,4к13,4,Левобережная,100.0,60.0,10.0,9,10,3645000,30.6206087,50.4380777,7016.535031428097,100.89,36450.0
53,https://valion.ua/properties/959847/,Киев,Квартиры,Подольский,Сырец,Тираспольская ул.,43,1,Сырец,42.0,10.0,16.0,3,16,1296000,30.416781163865664,50.4796986,8273.343535734924,293.63,30857.14285714286
54,https://valion.ua/properties/959669/,Киев,Квартиры,Святошинский,None,Семьи Стешенко ул.,7,1,None,53.0,19.0,14.0,22,25,1782000,30.39878535298059,50.4344247,9034.788874080265,258.96,33622.64150943396
55,https://valion.ua/properties/959611/,Киев,Квартиры,Святошинский,Борщаговка,Академика Королева проспект,12,2,None,50.0,30.0,8.0,5,9,1269000,0.0,0.0,6294223.410841964,217.4,25380.0
56,https://valion.ua/properties/954497/,Киев,Квартиры,Шевченковский,Центр,Бульварно-Кудрявская ул.,16,1,Золотые Ворота,32.0,18.0,7.0,3,5,2177000,30.50190108054218,50.4532074,1582.6209742451067,283.07,68031.25
57,https://valion.ua/properties/951875/,Киев,Квартиры,Днепровский,None,Регенераторная ул.,4к2,1,Левобережная,44.0,11.0,22.0,7,9,1971000,30.6206087,50.4380777,7016.535031428097,100.89,44795.454545454544
58,https://valion.ua/properties/958740/,Киев,Квартиры,Днепровский,None,Регенераторная ул.,4к7,2,Левобережная,41.7,12.0,19.0,2,5,1890000,30.6206087,50.4380777,7016.535031428097,100.89,45323.74100719424
59,https://valion.ua/properties/959711/,Киев,Квартиры,Дарницкий,Харьковский,Бажана Николая проспект,5,2,Харьковская,55.0,30.0,8.5,15,16,1496000,30.656293308766976,50.40257715,10803.791133286191,119.24,27200.0
60,https://valion.ua/properties/956335/,Киев,Квартиры,Подольский,Виноградарь,Правды проспект,45,2,Нивки,65.82,24.0,18.31,14,25,1540000,30.4238111,50.503875050000005,9279.085487859777,310.35,23397.143725311456
61,https://valion.ua/properties/954950/,Киев,Квартиры,Соломенский,Караваевы Дачи,Нижнеключевая ул.,14,1,Политехнический институт,45.0,20.0,13.0,12,25,1638000,30.4480417,50.4412688,5454.911720714458,259.75,36400.0
62,https://valion.ua/properties/959488/,Киев,Квартиры,Дарницкий,Осокорки,Трускавецкая ул.,8,2,Осокорки,90.0,55.0,24.0,6,24,5211000,30.6019838,50.4024947,7677.239174697363,133.54,57900.0
63,https://valion.ua/properties/877764/,Киев,Квартиры,Шевченковский,None,Сикорского ул.,1,2,None,74.0,44.0,11.0,12,24,4320000,0.0,0.0,6294223.410841964,217.4,58378.37837837838
64,https://valion.ua/properties/800214/,Киев,Квартиры,Соломенский,Караваевы Дачи,Нижнеключевая ул.,14,3,Шулявская,93.0,61.0,15.0,4,25,2604000,30.4480417,50.4412688,5454.911720714458,259.75,28000.0
65,https://valion.ua/properties/954985/,Киев,Квартиры,Шевченковский,КПИ,Победы проспект,11,1,Политехнический институт,52.8,17.0,21.9,10,36,1997000,30.476658482696756,50.44856255,3338.6522833350277,267.27,37821.969696969696
66,https://valion.ua/properties/959348/,Киев,Квартиры,Оболонский,Оболонь,Юрия Кондратюка  ул.,4,2,Героев Днепра,45.0,27.0,7.0,1,9,1710000,30.45854475,50.52539915,9574.386360167036,331.26,38000.0
67,https://valion.ua/properties/958082/,Киев,Квартиры,Днепровский,None,Соборности проспект,17к2,1,Левобережная,35.0,15.0,10.0,9,10,1278000,30.6166968,50.4344534,6834.840617789301,104.66,36514.28571428572
68,https://valion.ua/properties/950913/,Киев,Квартиры,Дарницкий,Осокорки,Ващенко Григория ул.,1,1,Осокорки,43.0,18.0,10.0,13,21,1566000,0.0,0.0,6294223.410841964,217.4,36418.604651162794
69,https://valion.ua/properties/275513/,Киев,Квартиры,Голосеевский,Центр,Антоновича ул.,10а,4,Площадь Льва Толстого,130.0,78.0,16.0,6,6,8640000,30.5136037,50.4341245,1903.6643476324411,201.88,66461.53846153847
70,https://valion.ua/properties/958743/,Киев,Квартиры,Днепровский,Левобережный,Каховская ул.,58,1,Левобережная,37.0,12.5,15.3,16,25,2052000,27.55619189437928,53.929452999999995,437029.46277014783,333.56,55459.45945945946
71,https://valion.ua/properties/958746/,Киев,Квартиры,Шевченковский,Нивки,Щербаковского ул.,49г,3,Нивки,62.0,42.0,9.0,2,9,1747000,30.40224652514226,50.474203900000006,9028.427719652238,287.44,28177.41935483871
72,https://valion.ua/properties/941702/,Киев,Квартиры,Святошинский,None,Клавдиевская ул.,40е,2,Академгородок,66.0,31.0,25.0,5,26,2000000,30.3488419,50.4783013,12802.267262820993,284.34,30303.030303030304
73,https://valion.ua/properties/958981/,Киев,Квартиры,Голосеевский,Голосеево, Академика Глушкова проспект,9в,2,Ипподром,70.0,37.0,17.0,24,25,2484000,30.464087398688662,50.37079885,9773.454058028165,205.62,35485.71428571428
74,https://valion.ua/properties/958761/,Киев,Квартиры,Шевченковский,Нивки,Турчина Игоря ул.,7,2,Сырец,45.0,30.0,6.2,3,5,1221750,0.0,0.0,6294223.410841964,217.4,27150.0
75,https://valion.ua/properties/815178/,Киев,Квартиры,Голосеевский,Голосеево,Голосеевский проспект,68,3,Голосеевская,122.0,93.0,13.0,4,22,6588000,30.510965470405395,50.39938305,5701.7480581502095,189.05,54000.0
76,https://valion.ua/properties/955433/,Киев,Квартиры,Шевченковский,КПИ,Богдана Гаврилишина ул.,6,1,Политехнический институт,33.0,23.0,6.0,5,9,1375000,30.4691324402894,50.4530041,3883.58383406418,274.97,41666.666666666664
77,https://valion.ua/properties/958732/,Киев,Квартиры,Святошинский,None,Академика Туполева ул.,17к,2,Нивки,73.0,38.0,12.0,1,10,2161790,30.389248884504735,50.48220095,10190.048787337553,290.68,29613.561643835616
78,https://valion.ua/properties/958500/,Киев,Квартиры,Днепровский,None,Березневая ул.,12,1,Дарница,34.5,20.0,5.0,2,6,1240000,30.8266795,50.542795,23853.3038333426,64.18,35942.02898550725
79,https://valion.ua/properties/957996/,Киев,Квартиры,Соломенский,Соломенка,Липковского ул.,18,2,Вокзальная,88.0,48.0,17.0,11,25,4293000,0.0,0.0,6294223.410841964,217.4,48784.09090909091
80,https://valion.ua/properties/957811/,Киев,Квартиры,Соломенский,Отрадный, Михаила Донца ул.,2б,2,None,68.0,34.0,11.0,7,25,3105000,30.4224051,50.4234351,7773.6421742727925,247.64,45661.76470588235
81,https://valion.ua/properties/958088/,Киев,Квартиры,Оболонский,Оболонь,Архипенко ул.,4а,3,Оболонь,58.0,40.0,6.0,9,9,1550400,0.0,0.0,6294223.410841964,217.4,26731.03448275862
82,https://valion.ua/properties/958233/,Киев,Квартиры,Шевченковский,Лукьяновка,Глубочицкая ул.,32а,3,Лукьяновская,144.0,76.0,14.0,15,24,9450000,30.493325362797577,50.46154745,2505.139011183718,300.93,65625.0
83,https://valion.ua/properties/958234/,Киев,Квартиры,Деснянский,Лесной,Шолом-Алейхема ул.,7/20,1,Черниговская,32.0,18.6,6.0,8,9,999000,30.631046211380998,50.4732717,8055.898487193937,71.17,31218.75
84,https://valion.ua/properties/955380/,Киев,Квартиры,Дарницкий,None,Малоземельная ул.,75а,1,Славутич,33.0,25.0,5.0,4,10,1350000,30.6023559,50.3920636,8535.311478721856,139.08,40909.09090909091
85,https://valion.ua/properties/954725/,Киев,Квартиры,Днепровский,None,Регенераторная ул.,4к9,3,Дарница,86.0,34.0,35.0,4,5,3507300,30.6206087,50.4380777,7016.535031428097,100.89,40782.558139534885
86,https://valion.ua/properties/957739/,Киев,Квартиры,Днепровский,None,Регенераторная ул.,4,1,Дарница,34.0,17.0,12.0,2,10,1265000,30.6222181,50.4357289,7182.192557774966,102.77,37205.882352941175
87,https://valion.ua/properties/640961/,Киев,Квартиры,Днепровский,None,Регенераторная ул.,4,3,Дарница,105.0,57.0,25.0,9,11,3750000,30.6222181,50.4357289,7182.192557774966,102.77,35714.28571428572
88,https://valion.ua/properties/214537/,Киев,Квартиры,Дарницкий,Осокорки,Княжий Затон ул.,21,3,Осокорки,114.0,76.0,26.0,19,36,3345600,30.616698030003818,50.40063585,8597.044592518298,129.74,29347.36842105263
89,https://valion.ua/properties/957509/,Киев,Квартиры,Шевченковский,Центр,Хмельницкого Богдана ул.,36,1,Золотые Ворота,42.0,20.0,12.0,4,6,2187000,31.749459,50.5042076,87222.95040405047,85.55,52071.42857142857
90,https://valion.ua/properties/957679/,Киев,Квартиры,Голосеевский,None,Китаевская ул.,11,2,Демеевская,45.0,27.0,5.6,2,9,999000,30.541095843592558,50.370285949999996,8953.831699471228,172.04,22200.0
91,https://valion.ua/properties/954995/,Киев,Квартиры,Дарницкий,Осокорки,Русовой Софии ул.,3,1,Осокорки,40.0,17.2,9.5,1,25,1890000,0.0,0.0,6294223.410841964,217.4,47250.0
92,https://valion.ua/properties/957674/,Киев,Квартиры,Голосеевский,Голосеево,Голосеевский проспект,91,2,Выставочный центр,44.5,29.6,6.1,2,8,1105000,30.488968515984936,50.38458595,7681.744774249027,198.66,24831.460674157304
93,https://valion.ua/properties/955353/,Киев,Квартиры,Голосеевский,Печерск,Надднепрянское шоссе,2а,1,Выдубичи,41.6,14.9,14.4,7,26,1135000,0.0,0.0,6294223.410841964,217.4,27283.653846153844
94,https://valion.ua/properties/955160/,Киев,Квартиры,Печерский,Печерск,Надднепрянское шоссе,2а,2,Выдубичи,60.0,30.0,20.0,2,25,1500000,0.0,0.0,6294223.410841964,217.4,25000.0
95,https://valion.ua/properties/957703/,Киев,Квартиры,Дарницкий,Позняки,Днепровская набережная,25,2,Осокорки,77.0,33.5,14.2,9,23,2673000,30.613775708977677,50.4061327,8053.505657536556,127.33,34714.28571428572
96,https://valion.ua/properties/957605/,Киев,Квартиры,Шевченковский,None,Хмельницкого Богдана ул.,39,3,Университет,74.0,47.0,8.0,16,18,2835000,31.749459,50.5042076,87222.95040405047,85.55,38310.81081081081
97,https://valion.ua/properties/923618/,Киев,Квартиры,Днепровский,None,Регенераторная ул.,4,1,Дарница,31.0,17.0,12.0,5,9,1162500,30.6222181,50.4357289,7182.192557774966,102.77,37500.0
98,https://valion.ua/properties/957298/,Киев,Квартиры,Соломенский,Чоколовка,Светличного И. ул.,6,3,Шулявская,69.0,44.0,9.0,2,5,1705000,30.454864003752416,50.436611549999995,5105.446180849154,253.02,24710.144927536232
99,https://valion.ua/properties/954958/,Киев,Квартиры,Днепровский,None,Регенераторная ул.,4,4,None,98.0,48.0,26.0,9,9,3861000,30.6222181,50.4357289,7182.192557774966,102.77,39397.95918367347
100,https://valion.ua/properties/957603/,Киев,Квартиры,Соломенский,Голосеево,Практичная ул.,2,2,Васильковская,49.0,27.0,12.0,2,4,1989000,30.47114282270769,50.39257785,7396.188127180354,210.23,40591.836734693876
101,https://valion.ua/properties/957331/,Киев,Квартиры,Шевченковский,КПИ,Богдана Гаврилишина ул. ,4,2,Политехнический институт,50.0,29.0,6.0,8,12,1925000,30.4682776,50.45235085,3938.6104466170573,273.84,38500.0
102,https://valion.ua/properties/957536/,Киев,Квартиры,Шевченковский,Центр,Победы проспект,5в,2,Вокзальная,51.0,35.0,15.0,26,33,3500000,30.349739,50.4549766,12360.892450994434,272.64,68627.45098039215
103,https://valion.ua/properties/957458/,Киев,Квартиры,Голосеевский,Голосеево, Академика Глушкова проспект,9в,1,Ипподром,54.0,25.0,18.0,24,25,1768500,30.464087398688662,50.37079885,9773.454058028165,205.62,32750.0
104,https://valion.ua/properties/957321/,Киев,Квартиры,Дарницкий,Позняки,Днепровская набережная,4,1,Осокорки,47.0,15.0,19.0,21,24,1836000,30.5926272,50.4313466,5323.79760654569,112.97,39063.82978723404
105,https://valion.ua/properties/957185/,Киев,Квартиры,Печерский,Печерск,Тверской тупик,9,1,Печерская,32.0,18.0,5.6,2,5,1620000,30.531481988863508,50.42431115,2911.7608508642634,168.95,50625.0
106,https://valion.ua/properties/957313/,Киев,Квартиры,Шевченковский,Нивки,Академика Туполева ул.,17/19,1,Святошин,35.0,18.9,6.9,3,9,1070700,30.38879514550714,50.485206649999995,10341.857891343716,292.36,30591.428571428572
107,https://valion.ua/properties/957162/,Киев,Квартиры,Днепровский,Левобережный,Каховская ул.,60,1,Левобережная,41.0,15.0,13.0,7,25,1296000,30.5913211,50.4631264,5025.210376928898,73.04,31609.756097560974
108,https://valion.ua/properties/957074/,Киев,Квартиры,Голосеевский,Голосеево,Практичная ул.,1,2,Васильковская,49.2,24.0,12.0,3,4,1400000,30.46956289325709,50.394271,7292.63021571602,211.73,28455.284552845525
109,https://valion.ua/properties/956810/,Киев,Квартиры,Днепровский,Левобережный,Евгения Сверстюка ул.,4,3,Левобережная,88.0,50.0,12.0,5,25,2970000,30.6020992,50.4475018,5581.6395778230835,92.83,33750.0
110,https://valion.ua/properties/957175/,Киев,Квартиры,Днепровский,Левобережный,Комбинатная ул.,25а,1,Левобережная,45.0,17.0,10.0,9,19,1755000,30.5855883,50.4615877,4586.223678404072,73.61,39000.0
111,https://valion.ua/properties/957181/,Киев,Квартиры,Оболонский,Минский,Полярная ул.,6б,1,Минская,32.0,13.0,6.5,5,9,1029800,30.462719160049375,50.51755005,8668.323635561948,330.19,32181.25
112,https://valion.ua/properties/956229/,Киев,Квартиры,Соломенский,Отрадный,Гарматная ул.,55,2,Шулявская,44.0,30.0,7.0,3,5,1080000,30.43468233559436,50.4380733,6454.706976551136,258.14,24545.454545454544
113,https://valion.ua/properties/955425/,Киев,Квартиры,Дарницкий,Позняки,Днепровская набережная,16д,3,Осокорки,89.0,42.0,24.7,4,25,2970000,30.6007969,50.4099353,7066.867779987363,129.14,33370.786516853936
114,https://valion.ua/properties/954363/,Киев,Квартиры,Шевченковский,Сырец,Академика Щусева ул.,38,2,Сырец,47.0,30.0,8.0,5,9,1400000,30.4344302,50.4769627,7006.602496673989,295.44,29787.23404255319
115,https://valion.ua/properties/956767/,Киев,Квартиры,Шевченковский,Нивки,Турчина Игоря ул.,15,2,Святошин,45.8,30.0,5.5,3,5,1045000,0.0,0.0,6294223.410841964,217.4,22816.593886462884
116,https://valion.ua/properties/956587/,Киев,Квартиры,Соломенский,Отрадный, Михаила Донца ул.,3,2,None,39.0,25.0,7.0,2,5,1134000,30.43207945,50.43345155,6757.6529343810935,254.19,29076.923076923078
117,https://valion.ua/properties/957071/,Киев,Квартиры,Днепровский,Березняки,Павла Тычины проспект,26а,3,Левобережная,52.0,37.0,7.0,7,9,1458000,30.6124602,50.4325435,6603.56980211174,107.11,28038.46153846154
118,https://valion.ua/properties/956484/,Киев,Квартиры,Подольский,Виноградарь,Александра Олеся ул.,6а,1,Нивки,48.0,14.0,18.0,2,17,1582000,30.423106870852983,50.50110815,9122.542825187353,308.67,32958.333333333336
119,https://valion.ua/properties/953306/,Киев,Квартиры,Соломенский,Чоколовка,Авиаконструктора Антонова ул.,2/32,3,Вокзальная,61.0,45.0,6.0,4,4,1728000,30.46115495,50.43091055,4918.7607839333195,244.39,28327.868852459018
120,https://valion.ua/properties/956673/,Киев,Квартиры,Дарницкий,None,Регенераторная ул.,4,2,Левобережная,73.0,50.0,12.0,2,9,2430000,30.6222181,50.4357289,7182.192557774966,102.77,33287.67123287671
121,https://valion.ua/properties/956590/,Киев,Квартиры,Святошинский,Святошино,Победы проспект,121б,2,Житомирская,80.0,38.1,13.1,20,24,2968000,30.3617367,50.4548948,11509.30326056311,272.78,37100.0
122,https://valion.ua/properties/956492/,Киев,Квартиры,Соломенский,Александровская Слободка,Максима Кривоноса ул.,17,1,Вокзальная,24.5,12.0,4.0,15,15,676000,30.47141356717228,50.424664500000006,4657.66998213519,232.71,27591.836734693876
123,https://valion.ua/properties/956197/,Киев,Квартиры,Шевченковский,Нивки,Салютная ул.,1,1,Нивки,31.0,10.0,13.0,2,9,1428300,30.40134805,50.472420650000004,9032.727614037354,286.12,46074.1935483871
124,https://valion.ua/properties/956158/,Киев,Квартиры,Днепровский,Никольская Слободка,Каховская ул.,60,1,Левобережная,32.0,16.73,5.6,15,25,1033220,30.5913211,50.4631264,5025.210376928898,73.04,32288.125
125,https://valion.ua/properties/956669/,Киев,Квартиры,Голосеевский,None,Никольско-Ботаническая ул.,17/4,3,Университет,70.0,45.0,7.0,10,10,3100000,30.504281706015227,50.440304600000005,1745.9238229607388,231.78,44285.71428571428
126,https://valion.ua/properties/956660/,Киев,Квартиры,Оболонский,Оболонь,Героев Днепра ул.,75,1,Героев Днепра,37.0,17.0,8.0,3,9,1375000,30.51239713834877,50.52403615,8274.028090262724,354.5,37162.16216216216
127,https://valion.ua/properties/947984/,Киев,Квартиры,Деснянский,Лесной,Милютенко ул.,46,1,Лесная,21.0,10.0,5.0,2,9,805350,30.625584245003715,50.48387135,8161.721354249405,62.4,38350.0
128,https://valion.ua/properties/883089/,Киев,Квартиры,Святошинский,Нивки,Стеценко ул.,75,1,Академгородок,37.0,17.0,9.0,6,6,821500,30.4099133,50.4790985,8697.571065186881,291.95,22202.702702702703
129,https://valion.ua/properties/874662/,Киев,Квартиры,Подольский,Подол,Кожемяцкая ул.,28,3,Контрактовая площадь,110.0,63.0,15.0,5,7,4875000,30.38642479495239,50.34717795,15031.998147301401,220.43,44318.181818181816
130,https://valion.ua/properties/956491/,Киев,Квартиры,Соломенский,Соломенка,Соломенская ул.,20в,3,Вокзальная,83.0,46.0,14.0,25,26,4995000,30.47915273935979,50.42308055,4352.349373895773,226.47,60180.72289156626
131,https://valion.ua/properties/954332/,Киев,Квартиры,Деснянский,Лесной,Милютенко ул.,15а,3,Лесная,75.0,45.0,8.0,7,9,1539000,30.62738635,50.47305455,7802.295503110597,70.72,20520.0
132,https://valion.ua/properties/956211/,Киев,Квартиры,Соломенский,Отрадный,Николая Василенко ул.,23а,2,Берестейская,45.0,29.0,6.0,2,5,1066500,30.425663073799967,50.4419403,7014.803296569854,262.68,23700.0
133,https://valion.ua/properties/956190/,Киев,Квартиры,Святошинский,Борщаговка,Кольцова бульвар,24,2,None,46.0,25.0,7.0,4,5,1107000,30.375947449999998,50.42490605,10855.500769328972,255.12,24065.217391304348
134,https://valion.ua/properties/955436/,Киев,Квартиры,Святошинский,None,Олевская ул.,11,1,Академгородок,52.0,20.8,15.0,11,16,2016000,30.344031885355005,50.478770999999995,13146.13529792009,284.2,38769.230769230766
135,https://valion.ua/properties/834626/,Киев,Квартиры,Шевченковский,None,Герцена ул.,35,3,Дорогожичи,118.0,63.0,22.0,17,20,3712500,30.463848418624394,50.4728322,4945.558441874907,300.99,31461.86440677966
136,https://valion.ua/properties/955369/,Киев,Квартиры,Святошинский,Святошино,Верховинная ул.,41,2,Житомирская,76.0,28.0,30.0,23,26,3250000,30.369687706516327,50.4522806,10934.975639085991,271.39,42763.15789473684
137,https://valion.ua/properties/948723/,Киев,Квартиры,Днепровский,None,Пражская ул.,25/1,1,None,29.0,15.0,7.0,1,5,916895,30.642247550096627,50.43889915,8517.05552893092,98.31,31617.068965517243
138,https://valion.ua/properties/955231/,Киев,Квартиры,Деснянский,Лесной,Милютенко ул.,24,2,None,46.0,30.0,7.0,4,5,945000,30.631077223176135,50.474428450000005,8100.150542475754,70.31,20543.478260869564
139,https://valion.ua/properties/955222/,Киев,Квартиры,Оболонский,Оболонь,Зои Гайдай ул.,2,3,Минская,70.0,45.0,9.0,5,9,1925000,30.492500404150583,50.51471155,7529.459268322031,343.0,27500.0
140,https://valion.ua/properties/955885/,Киев,Квартиры,Оболонский,Оболонь,Балтийский переулок,23,1,Почайна,47.62,18.1,9.0,8,25,1078350,30.46699131823975,50.49682715,6579.4240306526235,322.44,22644.89710205796
141,https://valion.ua/properties/955431/,Киев,Квартиры,Деснянский,Троещина,Маяковского Владимира проспект,7а,1,Почайна,39.0,18.0,8.0,7,10,1092000,30.5880843,50.499106499999996,7126.444928159476,39.86,28000.0
